image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistANG,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistANG,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration,type,roi,texture3d_mean_autoc,texture3d_mean_corrm,texture3d_mean_corrp,texture3d_mean_cprom,texture3d_mean_cshad,texture3d_mean_denth,texture3d_mean_dissi,texture3d_mean_dvarh,texture3d_mean_energ,texture3d_mean_entro,texture3d_mean_homom,texture3d_mean_homop,texture3d_mean_idmnc,texture3d_mean_indnc,texture3d_mean_inf1h,texture3d_mean_inf2h,texture3d_mean_maxpr,texture3d_mean_savgh,texture3d_mean_senth,texture3d_mean_sosvh,texture3d_mean_svarh,texture3d_median_autoc,texture3d_median_corrm,texture3d_median_corrp,texture3d_median_cprom,texture3d_median_cshad,texture3d_median_denth,texture3d_median_dissi,texture3d_median_dvarh,texture3d_median_energ,texture3d_median_entro,texture3d_median_homom,texture3d_median_homop,texture3d_median_idmnc,texture3d_median_indnc,texture3d_median_inf1h,texture3d_median_inf2h,texture3d_median_maxpr,texture3d_median_savgh,texture3d_median_senth,texture3d_median_sosvh,texture3d_median_svarh,texture3d_std_autoc,texture3d_std_contr,texture3d_std_corrm,texture3d_std_corrp,texture3d_std_cprom,texture3d_std_cshad,texture3d_std_denth,texture3d_std_dissi,texture3d_std_energ,texture3d_std_entro,texture3d_std_homom,texture3d_std_homop,texture3d_std_idmnc,texture3d_std_indnc,texture3d_std_inf1h,texture3d_std_inf2h,texture3d_std_maxpr,texture3d_std_savgh,texture3d_std_senth,texture3d_std_sosvh,texture3d_std_svarh,distance3d,neighbor3d,bin_num3d
appliedMASKiso_flu_1mgml_roi1_8bit.ome,11,99.977,64.4745625,0.931305625,3.75549375,87.1085,63.1365,0.931475,3.87165,16,47.85084469,28.22198276,0.031495979,0.666389391,11,2085,60.8647,1722,56,30.75,5,1.1046,0.0099,0.0597,0.09127,131072,0.703479707,1007.053406,0.467297405,10.91348839,13.2496233,1140.478882,0.832526565,0.755579829,810.2974854,0.519806802,8.661561012,9.5846138,936.0091553,0.873570681,0.212114334,716.0216064,0.198595047,7.894847393,11.90240765,879.0341187,0.135548845,1mgml,flu,roi1,2730.362118,46860.44259,31351.06193,272.9946368,65427.77412,63123.51853,3215.470899,2366.560054,1908.65325,62980.77813,4839.509062,4844.252514,4743.488183,4763.884063,33621.76711,2391.230731,5026.366548,3871.003514,63180.05515,4490.163913,902.8663966,807,51766,31102,10,65535,65433,1102,726,180,65159,1652,1657,1606,1614,33627,92,1682,1230,65415,2036,29,4840.295984,4339.101927,16050.13968,2377.424777,867.4210745,725.0353815,5914.099498,5445.385858,4932.435002,5639.996168,7909.928297,7903.794662,7809.845786,7830.80195,157.3842899,5950.584997,8091.348265,6597.722986,5710.352411,5654.97789,3107.662456,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,12,101.9865,72.86183333,0.929171667,4.022825,82.4795,62.0485,0.92882,3.701,12,45.222568,37.51314785,0.027290241,1.086213562,12,2386,52.9342,1960,51,38.4314,10,1.1114,0.0144,0.0768,0.04597,131072,0.654835701,1135.510986,0.423862308,12.75319195,14.83885574,1168.460083,0.800660133,0.70104003,955.8417969,0.47545734,10.62660027,11.71873856,1085.260986,0.842395663,0.228095144,741.7212524,0.205224931,8.455536842,12.76111507,824.6055908,0.1520897,1mgml,flu,roi1,2792.495473,47825.51154,31273.14574,286.4780288,65415.41653,62977.67205,3492.893898,2539.341486,1937.014679,62877.80478,5019.369818,5025.355654,4977.996586,4989.881845,33620.94727,2441.538173,5005.668877,4009.856476,63059.71449,4494.681034,1033.70365,817,51923,31102,11,65535,65429,1204,791,170,65159,1681,1688,1657,1665,33627,104,1655,1258,65412,2059,37,4887.991399,4506.295574,16494.20191,2397.992894,951.2429021,799.3185378,6230.419879,5785.126225,4995.227604,5872.506517,8165.12833,8163.761911,8141.631094,8151.287764,153.6037406,6035.258897,8039.640443,6766.4756,5962.149953,5539.636837,3478.639399,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,13,88.2495,56.5880625,0.905146875,4.01584375,96.6605,49.2585,0.919495,4.03645,16,59.74026008,29.56239864,0.046751043,0.968473055,13,2475,50.9588,1981,64,30.9531,9,1.1316,0.013,0.0799,0.08277,131072,0.647533476,1206.154663,0.387382537,13.48107147,14.63304329,1141.128296,0.795959651,0.697815776,1003.019958,0.432292372,11.13252831,10.92281914,972.4333496,0.840421796,0.231068522,796.1914063,0.187846929,8.998893738,12.33852577,822.1588745,0.152588263,1mgml,flu,roi1,2692.692597,48433.11459,31359.64729,281.8578555,65423.35031,63043.30992,3362.057852,2463.30398,1864.647796,62930.39996,4858.596227,4863.67887,4805.258041,4818.817718,33619.70172,2712.592952,4896.33446,3867.464872,63116.3694,4408.529006,957.6426217,707.5,51993,31102,9,65535,65436,1041,687,152,65159,1461,1469,1434,1442,33626,97,1465,1087,65418,1801,35,4814.810515,4564.613419,16412.20122,2562.131794,1035.779167,804.4080971,6074.210174,5722.799116,4893.245597,5718.251218,7998.668575,7991.203548,7967.215005,7977.079095,150.2477852,6470.475702,8011.26437,6638.917972,5816.838741,5609.136771,3299.641133,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,14,99.11377895,56.69252632,0.917860526,3.759331579,127.57,49.727,0.93825,3.8932,19,57.09057692,30.37402876,0.046148537,0.897820363,14,3033,41.2156,2411,68,35.4559,15,1.1921,0.0134,0.0915,0.1109,131072,0.619790018,1289.304688,0.374725074,14.55222988,15.85137939,1195.575317,0.777485371,0.679312348,1111.946777,0.376568705,12.4022274,10.68451023,924.8787842,0.82949841,0.234444112,764.1942749,0.164869443,8.789377213,13.3563242,858.1413574,0.158286542,1mgml,flu,roi1,2784.855434,48852.24153,31388.87553,351.2489494,65401.60744,62919.0696,3540.18085,2602.556088,1925.612911,62823.84928,5015.389823,5020.487105,4970.368481,4982.722497,33620.28883,2558.028986,4959.216531,3998.236341,63005.3424,4469.644168,1085.540952,769,52023,31102,13,65535,65420,1143,765,155,65159,1574,1580,1537,1547,33624,93,1573,1174,65402,1939,29,4990.602887,4789.472694,16521.32157,2591.702802,1233.001726,927.8634842,6352.811905,5965.362572,5110.050629,5965.098696,8250.019908,8242.961967,8235.854657,8243.372928,121.0890582,6115.831762,8101.508045,6867.208131,6069.565205,5632.02993,3672.051329,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,15,109.5071895,54.82773684,0.897178421,3.736784211,127.69,45.615,0.90968,3.3936,19,50.34510786,24.64268574,0.062468061,1.012493844,15,2868,43.7019,2282,66,34.5758,13,1.1693,0.0097,0.0815,0.09249,131072,0.639186442,1252.638184,0.407659382,13.8555851,15.64112091,1240.743164,0.790485084,0.694794536,1088.991943,0.413554788,11.90030193,10.46032524,924.5426636,0.83809793,0.232491672,775.7250977,0.162954092,8.761259079,13.61637592,939.5067139,0.154334113,1mgml,flu,roi1,2852.241891,47863.82152,31324.85853,371.3225148,65402.6158,63029.14196,3404.225864,2529.104006,1983.292761,62908.41354,5019.715182,5023.430937,4929.00891,4948.565139,33620.41856,2191.447368,5193.336248,4029.517643,63103.00809,4638.017393,1022.70243,845,51963,31102,12,65535,65429,1183,778,174,65159,1678,1688,1643,1656,33627,93,1736,1274,65411,2132,26,5106.428622,4682.689561,16622.82659,2451.150923,1215.050643,912.9267514,6210.313541,5806.478125,5117.087316,5838.214032,8226.982739,8217.184315,8155.960939,8172.067548,138.0282174,5590.428607,8317.518596,6910.11616,5926.82825,5796.606823,3436.536845,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,16,96.3883,55.92966667,0.930754444,4.066294444,117.23,48.9285,0.93476,3.7136,18,58.15755878,32.14860429,0.024165449,1.13397665,16,2908,43.0732,2298,84,27.3571,5,1.1882,0.0156,0.0813,0.08086,131072,0.635535777,1253.049805,0.435202509,13.81342697,16.2759819,1309.203979,0.788405836,0.690661192,1099.900635,0.472916692,11.93385315,10.99734592,989.5774536,0.836740732,0.23421438,772.3323364,0.164361626,8.747299194,14.01304531,982.0713501,0.15551199,1mgml,flu,roi1,2884.959699,47876.18874,31333.66337,390.2981446,65393.11019,63027.92521,3369.890508,2521.581161,2037.396307,62898.31741,5037.132783,5040.76026,4912.688629,4937.701225,33621.99461,2177.280788,5287.725171,4043.368037,63100.98509,4712.47891,1019.247374,864,51996,31102,7,65535,65428,1204,804,191,65159,1704,1713,1645,1657,33627,96,1817,1287,65408,2185,32,5208.144904,4774.466957,16632.90283,2492.105231,1335.619173,1004.508377,6223.276325,5815.448511,5305.744245,5847.48783,8249.656113,8239.113852,8140.662301,8162.329545,130.8905839,5297.652974,8428.519927,6961.589129,5924.814238,5896.86094,3494.698895,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,17,102.2902368,60.78657895,0.89907,3.918705263,116,45.741,0.9077,3.5597,19,53.28900244,34.95973357,0.062571353,1.196362442,17,2670,47.091,2181,66,33.0455,7,1.1629,0.0149,0.0859,0.1398,131072,0.609640062,1310.709106,0.451175064,14.56280613,17.84715271,1389.418335,0.77016443,0.655714989,1178.356689,0.469949484,12.84850216,12.66726589,1120.790894,0.815560758,0.242791906,781.802124,0.153838724,8.931192398,15.01522636,1002.232849,0.164803386,1mgml,flu,roi1,2982.585913,47732.76641,31274.36034,453.8303299,65373.15505,62950.55726,3464.193024,2609.656422,2146.147036,62810.46853,5194.187729,5197.237161,5061.202002,5087.655093,33621.70432,2509.966382,5482.788939,4171.464428,63016.78651,4828.111173,1122.089899,939,51974,31102,8,65535,65425,1245,830,217,65157,1861,1870,1783,1801,33627,112,1980,1397,65404,2350,31,5369.938549,4997.973362,16684.63947,2492.836304,1475.097317,1109.454485,6399.155294,5986.109236,5654.594377,6046.244116,8450.559585,8437.778319,8336.274989,8358.570806,132.4335658,6007.735481,8697.95193,7147.447251,6115.9456,5980.384031,3847.431081,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,18,108.8247647,57.48782353,0.920428235,3.743994118,128.66,48.196,0.91819,3.7997,17,55.8288134,31.96168137,0.027531829,0.814360194,18,2586,48.6856,2119,62,34.1774,9,1.1526,0.0139,0.0777,0.1719,131072,0.613938808,1313.909058,0.441493452,14.43628788,17.96115685,1409.797119,0.772708297,0.656067967,1191.17334,0.468056828,12.83830357,12.69365788,1130.702637,0.816249967,0.248904899,802.3701782,0.166456893,9.057810783,15.39041424,1054.208496,0.166843489,1mgml,flu,roi1,2916.300835,47247.65026,31268.87662,449.5499207,65382.67688,63064.01965,3252.611097,2487.259517,2149.081677,62888.42937,5040.363978,5042.681492,4861.159149,4894.848137,33622.9106,2270.994467,5478.027619,4041.891367,63109.84685,4776.524321,1099.642016,852,51915,31102,8,65535,65429,1102,726,194,65153,1696,1701,1613,1627,33627,86,1872,1266,65404,2156,26,5364.621665,4907.221255,16472.95385,2475.669051,1387.142856,1043.022324,6264.726718,5816.488662,5686.035953,5968.612356,8364.74931,8352.057406,8200.278882,8230.632993,145.7117967,5481.710594,8758.693553,7082.939486,6019.857635,6108.059964,3763.488068,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,19,118.6709917,69.47758333,0.91971,3.853675,143.845,57.3755,0.91299,3.95285,12,52.71841002,42.29945822,0.026300702,0.803113021,19,2618,48.0661,2127,76,27.9868,9,1.1519,0.0174,0.0712,0.1612,131072,0.614548922,1329.849731,0.434882343,14.53281021,18.49612427,1468.272217,0.771904528,0.632323921,1276.145508,0.454546452,13.81739521,13.2707386,1156.686035,0.801814258,0.25615254,832.4285278,0.190411657,9.327815056,16.25949478,1133.159546,0.171756074,1mgml,flu,roi1,2833.775765,47546.04713,31312.29765,432.9405677,65391.21168,63136.16537,3202.910472,2477.703414,1998.476188,62966.96322,4811.10776,4810.835054,4643.161928,4674.489458,33623.35796,2206.103308,5203.454527,3894.24147,63184.67868,4650.620571,1042.814852,780,51998,31102,13,65535,65415,1020,674,155,65142,1548,1557,1471,1485,33627,138,1736,1156,65391,1977.5,21,5338.106109,5036.681927,16307.56033,2588.822496,1231.235648,952.2269044,6155.062161,5876.049504,5371.757852,5833.308878,8172.957215,8153.885207,8032.308073,8057.593205,138.2867814,5101.417679,8502.458957,6995.324899,5901.288212,6140.559747,3488.974854,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,20,108.9923071,55.03971429,0.924761429,3.703942857,140.43,55.127,0.92159,3.7643,14,58.0657829,16.70030483,0.021237926,0.732212457,20,2123,59.7395,1664,60,27.7333,10,1.1015,0.0203,0.0621,0.2498,131072,0.625289261,1314.033203,0.442990959,14.231493,18.47019386,1511.687988,0.77831924,0.638380289,1245.006226,0.497047663,13.32379723,13.89559937,1266.477539,0.805873752,0.257357359,857.873291,0.202983692,9.526287079,16.56919861,1185.570435,0.172070101,1mgml,flu,roi1,2749.065506,47341.91882,31337.59099,414.7668699,65400.64481,63228.78385,2937.131928,2310.662185,1951.614598,63021.16396,4651.858472,4651.360731,4435.04126,4474.090303,33623.10059,2868.143931,5140.332456,3747.945684,63258.333,4579.075257,950.6466603,747,51995,31102,11,65535,65407,898,609,144,65130,1496,1496,1396,1415,33627,138,1709,1101,65380,1894,20,5275.699716,4858.842827,15961.75009,2735.987441,1294.119643,962.8802689,5955.187933,5556.904492,5275.042017,5697.678789,7996.407794,7977.691007,7768.673831,7807.4811,142.4972061,6360.812759,8457.688767,6837.515371,5733.007342,6208.823087,3399.404245,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,21,102.8969615,51.30215385,0.919225385,4.112076923,139.4,46.511,0.93875,3.9507,13,60.07329014,21.30695482,0.054135644,0.96777908,21,2265,55.8689,1764,72,24.5,6,1.1059,0.0038,0.058,0.2118,131072,0.621069014,1316.231201,0.475847542,14.23302078,19.33838844,1588.869263,0.774154007,0.65710324,1172.033813,0.536471248,12.47238636,14.14682293,1345.58606,0.816969037,0.261110991,862.7640381,0.192817867,9.604255676,17.48119545,1237.793701,0.177048817,1mgml,flu,roi1,2741.549293,47082.58625,31208.22348,462.5248267,65393.78066,63260.2245,2835.21872,2262.034467,1937.250115,63008.65622,4608.506741,4607.895837,4350.429726,4396.092512,33624.66758,2185.841863,5198.219202,3705.652978,63264.21655,4630.535618,962.1731306,723,52003,31069,9,65535,65393,837,570,135,65111,1435,1443,1328,1346,33626,138,1709,1057,65366,1833,20,5303.399444,4873.290262,15627.72025,2713.312126,1606.780737,1112.332291,5870.041592,5476.71351,5378.382183,5701.254549,7904.947492,7886.323397,7636.156322,7681.213715,130.6350446,5285.22171,8468.549481,6789.943334,5704.013406,6334.680633,3843.236981,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,22,130.0060769,59.35961538,0.908299231,3.881761538,133.96,47.168,0.91066,3.7111,13,33.20078528,35.14175799,0.038857713,0.975073505,22,1858,68.5452,1495,59,25.339,9,1.0589,0.0074,0.0549,0.2893,131072,0.611197889,1393.435303,0.500288904,14.7914381,20.51573753,1739.522705,0.767997384,0.660690725,1209.797119,0.55278188,12.74035454,14.48487282,1457.474487,0.818379045,0.26328662,929.3898315,0.18806158,10.07926464,17.59108734,1305.22937,0.178006619,1mgml,flu,roi1,2774.097627,46905.18663,31221.89869,415.7612857,65403.44109,63306.26376,2912.225474,2354.93565,1753.137662,63079.65396,4535.971035,4532.015913,4307.676658,4348.028609,33625.68,1918.836179,5008.915924,3708.72514,63320.77175,4739.701703,850.6318387,796,52013,31056,11,65535,65373,857,570,157,65093,1583,1590,1451,1475,33626,138,1872,1160,65345,2010,18,5243.411136,4898.530092,15484.92352,2675.721604,1364.771323,969.8341541,5619.629586,5499.090228,4796.204963,5390.772296,7576.252161,7551.170156,7392.578573,7423.048362,116.7745007,4830.206798,7845.090609,6644.793877,5434.366778,6457.648651,3258.359823,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,23,99.14544167,54.99191667,0.929623333,3.760516667,121.69,46.2135,0.93169,3.79495,12,60.55667227,29.20436259,0.0240133,0.833561402,23,1517,84.4028,1210,51,23.7255,5,1.0466,0.0147,0.0426,0.2661,131072,0.645881534,1331.392578,0.536488473,13.45923233,19.55342865,1837.1875,0.794031084,0.691795111,1185.335327,0.596668482,11.76928329,14.28320789,1515.108887,0.837358773,0.243971691,878.8186035,0.194846243,9.114179611,16.39836121,1372.074951,0.157177046,1mgml,flu,roi1,2737.289816,45788.75561,31256.95203,294.1511647,65439.80468,63522.6715,3055.634621,2530.359343,1379.685232,63344.76261,4251.432663,4242.163034,4100.954636,4127.784514,33626.48959,2708.630088,4479.092274,3592.54145,63555.69673,4897.511847,622.4127976,786,51972,31102,12,65535,65401,898,609,152,65115,1531,1539,1412,1435,33627,138,1817,1136,65370,1988,17,5024.505427,5176.87982,15259.79309,2603.402932,1105.927178,762.4440469,5000.485309,5591.541228,3628.273251,4690.358338,6888.675577,6856.946036,6840.766684,6847.295255,128.0387556,6131.585845,6733.237125,6252.98303,4795.448423,6834.361407,2602.38539,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,24,116.3332643,50.88307143,0.935345,4.256642857,137.42,44.1935,0.953865,4.3493,14,58.40729419,24.97016528,0.047597453,0.747528772,24,1841,69.1966,1500,43,34.8837,7,1.1012,0.016,0.0476,0.266,131072,0.640564859,1361.990845,0.523638427,13.93979073,19.57187653,1763.782715,0.788017154,0.700076163,1147.94104,0.581114769,11.56225395,13.55865479,1423.620483,0.840992033,0.253305107,940.1452637,0.181588426,9.84728241,17.18019867,1341.677124,0.168434888,1mgml,flu,roi1,2843.14209,45994.27756,31224.60225,245.7354487,65448.91608,63516.37695,3244.23793,2722.721096,1363.74081,63336.9792,4355.864239,4344.683924,4203.213729,4230.236643,33626.45535,2395.467859,4569.742599,3707.075674,63544.77511,5170.239754,586.7340831,793,51993,31102,11,65535,65408,918,622,158,65117,1548,1557,1410,1435,33627,138,1899,1140,65376,2011,19,5020.81818,5368.193872,15761.19702,2653.781007,978.7748948,697.010027,4878.6287,5688.065971,3430.605113,4579.823892,6826.799726,6794.360901,6789.356702,6793.72199,117.850851,5678.175834,6621.697336,6228.914524,4689.978361,7130.019451,2444.48153,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,25,108.3939688,62.42675,0.92958125,3.900575,124.975,58.3655,0.94294,4.0216,16,55.42025968,22.20222579,0.035744745,0.817602686,25,1833,69.5074,1507,44,34.25,4,1.0782,0.0083,0.0567,0.2474,131072,0.630571067,1311.658325,0.526948512,13.79833412,19.64980698,1667.616943,0.781247377,0.689290881,1113.944824,0.583463073,11.48023605,13.70644951,1384.644043,0.835668445,0.256979138,893.6688232,0.167354777,9.64487648,17.45946503,1249.889648,0.174100384,1mgml,flu,roi1,2950.312162,46193.49992,31235.26164,238.2546132,65445.70432,63393.32514,3272.155255,2727.673681,1604.331526,63171.00733,4606.732919,4597.988905,4385.134679,4423.824453,33627.46624,2635.698154,4997.653214,3858.229542,63402.78584,5321.874778,642.7759614,816,52006,31102,13,65535,65416,918,622,173,65121,1600,1609,1438,1467,33627,138,1980,1171,65383,2064,27,5052.207973,5176.137152,15939.09651,2704.300267,1000.712159,716.430103,4985.553766,5569.497247,3860.564935,4781.182647,7051.799572,7026.528839,6906.341692,6928.600703,107.4987132,6139.132383,7195.574576,6301.310943,4835.081717,7218.062143,2533.893294,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,26,115.0518714,69.907,0.929332143,3.705014286,134.655,65.755,0.92262,3.7216,14,51.69203774,28.74204916,0.018100077,0.737071223,26,2174,58.2912,1771,52,34.0577,9,1.1016,0.0095,0.0608,0.3001,131072,0.632644236,1326.539795,0.517091155,13.95616627,19.13598633,1622.680786,0.782415509,0.693575978,1105.588623,0.572559118,11.4261446,13.39032841,1362.871704,0.838152528,0.253326297,910.4874878,0.166304201,9.808480263,17.02409744,1198.728882,0.173271522,1mgml,flu,roi1,2958.999318,46491.71485,31269.15785,201.6234923,65451.91985,63392.74666,3334.774777,2785.816599,1638.658181,63150.90371,4621.104925,4612.590544,4388.066045,4428.644907,33627.24426,2377.978095,5045.863021,3867.107321,63386.91339,5350.527416,650.969462,759,52018,31102,10,65535,65431,959,648,176,65130,1490,1496,1320,1351,33627,138,1926,1079,65395,1926,37,4977.049191,5153.33448,16216.23536,2887.151055,760.6548286,592.5185507,4873.327164,5514.093212,3970.930885,4714.657007,6960.867963,6934.720816,6803.97237,6827.960063,108.590447,5785.805844,7195.358339,6208.1507,4763.806508,7245.073154,2328.230689,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,27,113.4504211,60.99457895,0.912894737,3.656884211,130.03,57.78,0.92003,3.6403,19,48.55632898,24.26499101,0.04151895,0.889472818,27,2483,50.7882,2019,68,29.6912,6,1.1564,0.0053,0.0675,0.3215,131072,0.63255477,1257.611328,0.534487307,13.47288799,19.19518661,1620.627808,0.783118606,0.683203578,1069.116821,0.595789254,11.18743134,14.1836834,1425.720459,0.832596779,0.245200068,832.0157471,0.176305354,9.19465065,17.04637909,1174.507935,0.169734746,1mgml,flu,roi1,3061.737353,46560.46649,31311.55451,249.4718736,65431.71819,63283.23222,3468.580913,2864.001366,1857.088546,63012.27921,4808.980817,4802.291731,4543.540659,4589.760193,33627.27254,2219.053281,5308.330578,4003.799564,63262.59819,5410.065451,780.0243922,828,52030,31102,10,65535,65427,1061,726,218,65123,1618,1627,1415,1451,33627,138,2116,1166,65390,2092,38,5106.578098,5078.035522,16410.97139,2917.26983,804.0896843,648.1738878,5077.161691,5575.452962,4518.61595,4968.166202,7199.704704,7175.465773,7012.360506,7042.014659,140.5563374,5123.363481,7508.59079,6388.042568,4997.151724,7215.253326,2569.039994,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,28,108.3658438,65.147,0.918588125,3.92676875,131.36,55.0215,0.939985,3.8106,16,57.63361388,36.51180212,0.073624056,0.742195349,28,2622,47.9897,2161,67,32.2537,5,1.1663,0.0069,0.0682,0.3326,131072,0.633665323,1239.099854,0.543555737,13.25564671,18.90143776,1641.94519,0.787570775,0.66159302,1094.760254,0.604141712,11.68309116,14.736269,1451.424561,0.819579184,0.227416471,752.3771362,0.1758935,8.316453934,15.82027721,1133.392456,0.154612407,1mgml,flu,roi1,3153.700473,46346.72016,31321.08849,329.7097675,65412.82581,63268.60294,3722.631606,3084.122398,1884.976253,62995.83024,4933.597519,4926.167444,4658.079812,4705.938998,33628.10236,1705.112159,5402.053084,4115.820152,63247.38589,5487.819253,824.0460946,959,52036,31102,13,65535,65416,1143,804,264,65109,1878,1882,1633,1675,33627,138,2496,1353,65378,2406,29,5315.572844,5353.388002,16719.60599,2886.186087,1138.064636,815.9278152,5233.279063,5952.735328,4319.15961,5046.627528,7355.479161,7326.065805,7225.651909,7245.929456,110.0386365,4578.452355,7267.69017,6628.977499,5113.131346,7180.256362,2820.986794,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,29,96.54749412,61.85405882,0.942588235,4.2376,107.45,49.935,0.94263,4.1725,17,54.64961126,38.00592745,0.021781695,1.04995447,29,2359,53.5629,1961,73,26.863,8,1.1496,0.0094,0.0618,0.3297,131072,0.65248245,1201.709961,0.560575664,12.54619026,18.03155708,1678.718506,0.802684486,0.677453518,1096.800781,0.591291785,11.39524841,13.15402412,1300.726318,0.828677177,0.206162468,676.5646362,0.16670917,7.304767609,14.12884808,1152.764893,0.13336806,1mgml,flu,roi1,3121.144304,45888.6557,31275.11092,415.6452309,65398.42977,63397.83682,3948.296375,3238.07917,1545.007026,63169.03917,4742.872563,4734.407415,4532.724157,4569.714041,33629.22165,2212.466319,4969.047259,4039.446515,63399.41676,5457.908276,790.4939143,950,52037,31102,10,65535,65422,1265,907,227,65113,1826,1837,1600,1638,33627,138,2387,1331,65383,2389,30,5431.492928,5631.348411,16701.78135,2847.928389,1701.842469,1072.244661,5113.964351,6390.885568,3360.572317,4734.006807,7096.99692,7062.110716,7141.527266,7133.141507,80.06643639,4511.514476,6306.50413,6665.759939,4885.975301,7185.407533,3030.028739,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,30,106.9106125,59.2981875,0.930328125,3.8051125,120.635,49.3335,0.94074,3.51495,16,55.40678694,30.40263251,0.046254912,1.078433861,30,2409,52.4097,1999,63,31.7302,10,1.1267,0.0089,0.0673,0.2605,131072,0.619105279,1304.949097,0.55507648,13.76478767,20.15563583,1853.015747,0.781018913,0.646426499,1208.637695,0.577500701,12.65787506,17.16855621,1747.402588,0.810339153,0.212412074,697.6513672,0.190091535,7.579591751,14.95377541,1206.351929,0.140350834,1mgml,flu,roi1,3245.024379,46082.98788,31262.88348,714.753635,65327.8896,63268.07527,4130.288272,3415.83442,1762.224243,63035.88217,4903.294359,4893.449071,4689.335913,4726.901984,33629.17552,2167.680288,5137.792799,4187.450392,63266.96741,5467.073515,1062.577374,986,52040,31102,13,65535,65406,1367,972,230,65100,1883,1889,1648,1689,33627,138,2414,1375,65366,2465,27,5877.301086,6207.023598,16653.24266,2870.981483,3076.581001,1739.400858,5616.667663,6964.958017,4093.348447,5214.900966,7560.611275,7520.891018,7622.862864,7610.912706,46.42785593,5476.405406,6762.535172,7152.795581,5372.39302,7098.042208,4179.371109,D1,N8,t
appliedMASKiso_flu_1mgml_roi1_8bit.ome,31,101.8133071,59.87814286,0.916621429,3.397821429,104.4425,49.0235,0.91883,3.5977,14,58.51849926,36.90146308,0.028485244,0.81065677,31,1961,64.8399,1717,65,26.4154,7,1.0662,0.0109,0.0515,0.1938,131072,0.666831076,1245.103394,0.569483221,12.35239029,18.57324028,1896.714111,0.812550426,0.678887963,1207.55896,0.592595041,12.07103443,15.40674305,1681.90979,0.828834951,0.198600844,714.9047241,0.187143654,7.204935074,14.48416233,1379.089844,0.124777913,1mgml,flu,roi1,3080.420652,45325.97225,31270.82004,1000.793023,65310.08938,63532.83968,4069.143546,3365.825918,1286.790102,63363.56783,4426.801699,4413.950292,4306.447604,4328.078515,33629.46885,1883.79375,4354.109595,3907.721766,63564.52306,5294.000045,945.7705381,881,52035,31102,10,65535,65425,1326,959,175,65119,1652,1653,1461,1495,33627,138,2089,1224,65386,2230,19,6061.015571,6372.024134,16331.63784,2807.451106,4287.825565,2137.411242,5370.002328,7240.355344,3112.963002,4774.681552,7140.775881,7094.088679,7373.946698,7333.393624,125.3514338,4511.712628,5632.965529,7134.446544,5018.729628,7200.84943,4153.347048,D1,N8,t
