image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,fibercount,fibercount,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth,z_depth,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,timepoint,position
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s11,11,104.0473197,51.08616239,0.899780769,3.957529915,118.89,46.348,0.91434,3.7046,117.0,117.0,57.23804007,19.88251966,0.052838823,1.177028203,22.0,22.0,11288,21.2233,9189,531,17.3051,55,1.3803,0.0227,0.2164,0.1112,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s12,12,101.9500657,50.35967153,0.88243854,4.071859854,107.93,40.852,0.89462,3.7093,137.0,137.0,56.3522954,23.63344183,0.068327898,1.139934878,24.0,24.0,11563,20.671,9472,542,17.476,51,1.3835,0.0296,0.2557,0.1167,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s13,13,108.8392589,51.34384247,0.895530959,4.100236986,127.955,45.1195,0.909085,3.9526,146.0,146.0,56.35600552,22.03050582,0.056098492,1.062950738,26.0,26.0,11934,19.9662,9864,525,18.7886,72,1.3975,0.0253,0.2779,0.1093,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s14,14,92.43831849,51.04321918,0.901864589,4.041865753,102.355,43.1955,0.916325,3.76195,146.0,146.0,58.79718268,22.51602934,0.062461098,1.178843916,28.0,28.0,11262,21.2769,9310,498,18.6948,68,1.379,0.0252,0.2651,0.09354,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s15,15,96.66302481,51.37223256,0.892180155,4.032645736,101.59,43.638,0.90952,3.8218,129.0,129.0,55.47425111,21.56499375,0.074283364,1.141304754,30.0,30.0,10415,23.1699,8537,490,17.4224,52,1.3616,0.0226,0.2193,0.08534,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s16,16,91.61208,48.110125,0.898703333,4.0517025,90.0,42.326,0.910145,3.8792,120.0,120.0,55.19495641,18.30455201,0.060285704,1.093425462,32.0,32.0,10767,22.3471,8769,493,17.787,50,1.3717,0.0262,0.2276,0.05165,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s17,17,94.90846786,51.77291071,0.873947202,4.0679125,93.335,45.633,0.899395,3.76135,168.0,168.0,55.27586875,20.24628104,0.085939761,1.233645318,34.0,34.0,11480,20.8349,9439,485,19.4619,60,1.3906,0.0278,0.268,0.04985,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s18,18,100.3848664,50.97277397,0.894551438,4.054722603,102.685,43.9905,0.90864,3.85125,146.0,146.0,53.62605211,19.94706253,0.05718925,1.085168553,36.0,36.0,11588,20.6221,9572,492,19.4553,60,1.3872,0.0255,0.2679,0.06257,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s19,19,86.86522475,56.10779208,0.889899802,3.955279208,88.315,45.845,0.8997,3.8134,101.0,101.0,58.47746875,26.00313235,0.058061077,0.952889396,38.0,38.0,9887,24.5141,7947,381,20.8583,55,1.3441,0.0211,0.1979,0.04669,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s2,2,113.9513535,50.56210078,0.898726667,3.577013953,122.62,43.012,0.90787,3.4909,129.0,129.0,50.70204843,19.50764857,0.051373594,0.673436921,4.0,4.0,13028,18.1217,10529,498,21.1426,86,1.4127,0.0269,0.2306,0.1629,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s20,20,88.03173228,47.72478481,0.882025949,3.956565823,84.644,41.658,0.90685,3.8457,79.0,79.0,56.68823312,19.08157996,0.080793351,1.125132314,40.0,40.0,11754,20.3026,9491,478,19.8556,62,1.3858,0.0269,0.2188,0.0422,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s21,21,97.99851698,44.28422642,0.892299245,3.287318868,98.13,38.973,0.90513,3.2257,53.0,53.0,57.94127126,13.16392538,0.059142243,0.893313333,42.0,42.0,15039,15.431,12407,697,17.8006,71,1.4531,0.0344,0.356,0.01509,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s22,22,94.18951739,39.32508696,0.900327391,2.524447826,98.881,38.08,0.91616,2.3904,23.0,23.0,62.50524855,7.155492235,0.046952909,0.376747332,44.0,44.0,15861,14.5276,12930,716,18.0587,104,1.4709,0.0328,0.4043,0.01976,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s23,23,136.824,48.071,0.917676316,2.393442105,151.61,45.786,0.92539,2.3603,19.0,19.0,34.53131085,15.58164193,0.040220958,0.167561971,46.0,46.0,16976,13.4421,14052,794,17.6977,100,1.4878,0.0321,0.4485,0.03213,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s24,24,82.62410333,43.16423333,0.915574333,2.325133333,86.5035,38.738,0.918115,2.29225,30.0,30.0,50.35398484,14.37252505,0.037056697,0.175455587,48.0,48.0,17928,12.6221,14748,756,19.5079,107,1.5004,0.0307,0.454,0.04697,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s25,25,126.2486781,40.80459375,0.92170125,2.434640625,143.785,36.4665,0.92889,2.4092,32.0,32.0,52.69804944,11.72229218,0.03926379,0.195076482,50.0,50.0,17916,12.6319,14624,739,19.7889,118,1.498,0.0336,0.4987,0.04261,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s26,26,71.84990455,40.24068182,0.915540909,2.405386364,61.6975,36.8275,0.91907,2.3478,22.0,22.0,65.78473446,9.125075857,0.04411658,0.239400878,52.0,52.0,17787,12.738,14638,722,20.2742,125,1.4971,0.0327,0.4671,0.03577,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s27,27,88.16593143,41.32085714,0.910646571,2.410077143,84.472,38.964,0.91137,2.3926,35.0,35.0,64.53739783,11.98426926,0.041881216,0.184922246,54.0,54.0,17817,12.7132,14644,720,20.3389,106,1.4982,0.0342,0.4981,0.04448,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s28,28,83.634772,41.51688,0.9132252,2.382812,91.507,40.086,0.92611,2.381,25.0,25.0,58.13557788,8.741089618,0.044046439,0.1782472,56.0,56.0,17540,12.9455,14468,749,19.3164,123,1.4953,0.0309,0.4804,0.04078,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s3,3,108.2399597,52.75813333,0.903884444,3.505546667,119.05,45.253,0.91258,3.4222,135.0,135.0,50.40603766,23.27601823,0.051669391,0.708192614,6.0,6.0,13182,17.8866,10735,511,21.0078,78,1.4154,0.0242,0.2269,0.1794,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s4,4,113.7637657,50.02233333,0.899240942,3.510526087,125.19,45.3785,0.912795,3.4783,138.0,138.0,50.0045793,22.00520746,0.055955956,0.713322297,8.0,8.0,13278,17.7428,10792,515,20.9553,63,1.4177,0.0282,0.2374,0.1611,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s5,5,108.5454338,48.74697122,0.901164388,3.600103597,115.82,41.906,0.91112,3.6041,139.0,139.0,52.04911597,20.65398246,0.05096857,0.633416494,10.0,10.0,13253,17.78,10859,509,21.334,92,1.4172,0.0222,0.2483,0.1356,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s6,6,114.6331009,51.52548718,0.904487692,3.508295726,128.96,46.324,0.91713,3.3577,117.0,117.0,46.74756924,23.01505706,0.050312955,0.643774242,12.0,12.0,13112,17.9928,10744,542,19.8229,68,1.4136,0.0299,0.2299,0.1475,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s7,7,114.3527025,48.47106918,0.891957799,3.54978239,125.91,42.13,0.90275,3.4776,159.0,159.0,46.96122915,19.82715295,0.06120669,0.730633864,14.0,14.0,13737,17.0831,11095,515,21.5437,71,1.4269,0.0305,0.2831,0.1268,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s8,8,110.4012953,52.12082105,0.884257421,3.774200526,120.53,45.4935,0.903865,3.6615,190.0,190.0,50.89379773,22.12748922,0.06983444,0.812519445,16.0,16.0,14380,16.2298,11775,519,22.6879,101,1.4382,0.0302,0.341,0.09398,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t6_s9,9,112.4913955,48.71496154,0.891308077,3.69033141,128.89,43.779,0.89843,3.51045,156.0,156.0,52.92782966,17.03569437,0.05034107,0.875090426,18.0,18.0,13584,17.2981,11128,551,20.196,86,1.4234,0.0277,0.2579,0.1113,262144,6,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s1,1,106.8039975,48.06829661,0.900979746,3.530185593,121.065,42.5715,0.91029,3.43515,118.0,118.0,55.24583466,18.61461229,0.049947177,0.726425385,2.0,2.0,12136,19.6006,9782,493,19.8418,59,1.3935,0.0244,0.2041,0.08897,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s10,10,109.6236237,51.88296711,0.891061053,3.721721053,124.435,47.046,0.900205,3.639,152.0,152.0,52.35856828,19.6739869,0.067660891,0.932706602,20.0,20.0,13416,17.5397,10899,541,20.146,68,1.4241,0.0248,0.2593,0.115,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s11,11,108.9238053,52.77346903,0.886067788,3.875180531,120.07,46.182,0.9033,3.4973,113.0,113.0,54.98983391,21.44152139,0.066739614,1.171057719,22.0,22.0,11130,21.553,9224,530,17.4038,41,1.3764,0.0262,0.214,0.09366,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s12,12,96.76144094,51.13017323,0.882371339,4.000962992,105.95,46.153,0.89889,3.7972,127.0,127.0,58.7258715,21.51563854,0.068873152,1.152175743,24.0,24.0,10961,21.9162,9020,524,17.2137,53,1.3788,0.0303,0.2279,0.119,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s13,13,98.93002294,50.34614706,0.894920706,4.196939412,109.065,42.7235,0.91426,3.958,170.0,170.0,58.6337434,23.36781115,0.071810945,1.231630253,26.0,26.0,12051,19.753,9843,543,18.1271,58,1.3969,0.0248,0.2874,0.1198,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s14,14,95.22996475,51.8181223,0.893746906,4.00643741,104.04,44.44,0.9116,3.8607,139.0,139.0,59.86270489,21.25574688,0.065498215,1.077206759,28.0,28.0,11236,21.3308,9290,479,19.3946,59,1.3802,0.0183,0.2617,0.097,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s15,15,100.2537402,53.26769231,0.885184274,3.971484615,105.75,44.303,0.89916,3.6464,117.0,117.0,55.16970403,27.32548641,0.066336459,1.275238164,30.0,30.0,10433,23.1265,8472,478,17.7238,42,1.3661,0.0279,0.2223,0.06473,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s16,16,86.33076066,49.61,0.901608033,4.160540164,87.222,41.788,0.915935,3.95275,122.0,122.0,57.24982362,22.00262314,0.062657974,1.23745788,32.0,32.0,10414,23.1724,8526,514,16.5875,51,1.3636,0.0295,0.2203,0.04952,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s17,17,92.25396676,49.19830216,0.899734388,4.146271942,95.44,42.63,0.90855,3.8029,139.0,139.0,57.85110737,18.44632338,0.053999384,1.24181614,34.0,34.0,11167,21.475,9244,471,19.6263,66,1.3837,0.029,0.2423,0.06396,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s18,18,98.60232,53.06146154,0.898244846,4.08816,97.7455,47.6315,0.911905,3.73325,130.0,130.0,56.4595357,22.15781819,0.067207091,1.312468626,36.0,36.0,10884,22.0854,9007,471,19.1231,57,1.3712,0.0234,0.237,0.07057,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s19,19,82.4895581,55.15067619,0.883308857,4.061559048,79.046,47.022,0.90015,4.0285,105.0,105.0,54.07802805,24.05210512,0.068430264,0.955426869,38.0,38.0,9523,25.5276,7796,402,19.393,46,1.3336,0.0259,0.1928,0.03864,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s2,2,106.181159,48.84944444,0.901546319,3.592734722,118.21,45.025,0.914555,3.48875,144.0,144.0,53.15234737,15.66950973,0.053561126,0.850954946,4.0,4.0,13349,17.6378,10715,492,21.7785,86,1.4187,0.031,0.2496,0.1285,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s20,20,94.22191684,58.56592982,0.862403333,4.120133333,99.866,52.124,0.88257,3.955,57.0,57.0,55.5996776,31.62891699,0.087026416,1.0176856,40.0,40.0,10610,22.7073,8618,409,21.0709,59,1.3556,0.0209,0.1934,0.02516,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s21,21,88.041125,47.4542,0.875789,3.39882,91.6905,41.583,0.893635,3.1893,60.0,60.0,54.21048239,18.22119986,0.076772136,0.824417405,42.0,42.0,14750,15.7725,12112,632,19.1646,88,1.4476,0.0348,0.3102,0.0292,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s22,22,89.74425152,45.17509091,0.891684545,2.649684848,100.12,41.09,0.91095,2.5558,33.0,33.0,58.11892409,16.21930329,0.088815118,0.488800828,44.0,44.0,16787,13.6159,13708,720,19.0389,109,1.4828,0.0335,0.4172,0.03334,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s23,23,96.18164286,40.88414286,0.896625238,2.32722381,103.63,37.372,0.9086,2.2999,21.0,21.0,52.64378095,10.62557142,0.04304037,0.147794816,46.0,46.0,17041,13.3832,14023,780,17.9782,105,1.4858,0.0333,0.4165,0.03714,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s24,24,88.7353875,41.2843125,0.924258125,2.34086875,81.2025,38.601,0.934495,2.31235,16.0,16.0,73.48593402,9.422402651,0.026516632,0.163357873,48.0,48.0,17587,12.9056,14462,724,19.9751,118,1.4928,0.0245,0.451,0.03198,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s25,25,90.37717308,42.53592308,0.932872308,2.433273077,99.9295,41.434,0.933895,2.36615,26.0,26.0,64.19663431,8.800520566,0.031981261,0.264982238,50.0,50.0,17583,12.909,14514,768,18.8984,108,1.496,0.0313,0.5009,0.04039,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s26,26,85.40975455,42.12086364,0.935305,2.460795455,97.963,36.727,0.93965,2.4097,22.0,22.0,72.58839631,15.18378539,0.035938492,0.192722201,52.0,52.0,17673,12.8331,14575,731,19.9384,114,1.4946,0.0325,0.4928,0.04016,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s27,27,109.8238871,42.56403226,0.907319677,2.479116129,126.87,37.265,0.92195,2.4641,31.0,31.0,60.4723815,12.08309145,0.055651412,0.242903593,54.0,54.0,17541,12.9447,14425,743,19.4145,100,1.4905,0.0349,0.4864,0.02871,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s28,28,94.74371714,40.1478,0.91816,2.396457143,95.44,38.094,0.92025,2.331,35.0,35.0,57.62548733,9.782561183,0.048455061,0.196929209,56.0,56.0,18019,12.5483,14914,759,19.6495,105,1.4974,0.0369,0.4977,0.04882,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s3,3,107.2217308,50.60050376,0.90044188,3.537597744,122.47,42.069,0.91734,3.5367,133.0,133.0,51.71438577,23.2138936,0.057721711,0.648724537,6.0,6.0,13377,17.5967,10945,506,21.6304,88,1.4153,0.0288,0.2302,0.142,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s4,4,113.3219375,49.96628571,0.895941905,3.551109524,130.805,41.5925,0.901105,3.4654,126.0,126.0,51.77271263,22.94118006,0.046111772,0.688948303,8.0,8.0,13024,18.1278,10659,470,22.6787,75,1.4118,0.0249,0.2372,0.1384,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s5,5,107.2720599,52.61008759,0.891898759,3.609627737,119.05,49.087,0.89957,3.5952,137.0,137.0,54.74119248,21.86848467,0.057577859,0.657364698,10.0,10.0,13599,17.2768,11080,513,21.5984,75,1.4271,0.0265,0.2519,0.1475,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s6,6,118.3416155,52.8335814,0.895083721,3.684044186,128.52,44.828,0.91198,3.4921,129.0,129.0,48.1266138,23.76384659,0.061937243,0.816996133,12.0,12.0,12938,18.2616,10643,507,20.9921,77,1.4112,0.024,0.2536,0.1452,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s7,7,113.2094551,49.46900735,0.900690809,3.573108088,122.375,43.042,0.907395,3.46735,136.0,136.0,49.64934678,20.0401077,0.044895688,0.7766915,14.0,14.0,14258,16.3858,11577,539,21.4787,87,1.4384,0.0298,0.2534,0.1439,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s8,8,103.596813,48.99989189,0.889038703,3.663153514,112.17,43.385,0.9011,3.5542,185.0,185.0,52.28747309,18.7122296,0.064073287,0.788599502,16.0,16.0,14205,16.4544,11649,531,21.9379,81,1.4368,0.0326,0.3172,0.09965,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t7_s9,9,101.9747627,48.74757333,0.886876067,3.664796667,117.6,43.522,0.89975,3.4501,150.0,150.0,54.20494808,17.38479567,0.064859439,0.847031685,18.0,18.0,13280,17.7398,10726,507,21.1558,84,1.4206,0.034,0.2533,0.1083,262144,7,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s1,1,104.7611895,52.28276271,0.891841102,3.696225424,119.785,46.9555,0.89759,3.5996,118.0,118.0,52.92746485,22.73600585,0.057679496,0.736188777,2.0,2.0,12876,18.3592,10390,469,22.1535,94,1.4118,0.0285,0.2281,0.1064,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s10,10,106.8103712,48.13053205,0.893624679,3.831683974,122.0,41.7295,0.91218,3.5865,156.0,156.0,54.16885105,19.15308455,0.077539629,0.951688885,20.0,20.0,13087,18.0309,10691,570,18.7561,65,1.4187,0.0269,0.2512,0.09106,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s11,11,100.0195784,49.07310345,0.885617586,3.920222414,116.015,42.3875,0.90162,3.72055,116.0,116.0,55.13752105,18.86303471,0.074611847,1.230150103,22.0,22.0,11179,21.4498,9166,521,17.5931,50,1.3792,0.0251,0.2071,0.1087,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s12,12,96.98452451,52.26005882,0.885642941,4.191776471,106.845,44.5625,0.912255,3.95265,102.0,102.0,56.60867523,21.25147677,0.078017565,1.303101017,24.0,24.0,10771,22.338,8717,533,16.3546,40,1.3778,0.0229,0.2021,0.1439,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s13,13,98.37229524,53.45360544,0.894140612,4.148237415,102.34,44.313,0.90984,3.8417,147.0,147.0,58.63707646,25.67545357,0.07825783,1.159903498,26.0,26.0,11709,20.3883,9675,509,19.0079,63,1.39,0.0282,0.2678,0.1254,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s14,14,102.4055057,51.22324204,0.891979236,4.111821656,110.32,43.737,0.90969,3.9546,157.0,157.0,55.37046273,22.7678572,0.07101511,1.123367788,28.0,28.0,11959,19.9203,9927,528,18.8011,83,1.3925,0.0239,0.2767,0.1026,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s15,15,97.69393958,51.94854861,0.891366528,3.931747917,98.914,46.0565,0.904775,3.71615,144.0,144.0,56.68230524,21.3842523,0.062529997,1.15819508,30.0,30.0,10922,22.0016,8913,460,19.3761,73,1.3725,0.0255,0.2494,0.08466,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s16,16,96.17735667,47.30985,0.905054583,4.032945,92.953,40.5565,0.919675,3.78775,120.0,120.0,58.46515512,19.47881166,0.06251684,1.217467127,32.0,32.0,10000,24.2145,8285,429,19.3124,65,1.3647,0.0252,0.222,0.05918,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s17,17,96.24825584,49.97701299,0.894111299,4.088181169,99.215,44.988,0.913075,3.702,154.0,154.0,59.87363018,20.08809585,0.083147518,1.230182936,34.0,34.0,11169,21.4708,9083,469,19.3667,63,1.3851,0.0287,0.2485,0.04495,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s18,18,96.87422113,52.36376056,0.891128239,4.258024648,95.6705,45.8895,0.90778,3.9562,142.0,142.0,55.29694235,22.3292768,0.062255647,1.330532575,36.0,36.0,11081,21.6572,9176,506,18.1344,61,1.3743,0.0251,0.2432,0.06521,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s19,19,85.72712737,55.6262,0.891996,4.199727368,88.025,46.129,0.90508,4.2036,95.0,95.0,55.50341204,27.1322058,0.071112945,0.941480653,38.0,38.0,10025,24.1491,8156,403,20.2382,52,1.3557,0.0236,0.193,0.06934,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s2,2,109.5812029,53.62890647,0.891052806,3.502341007,125.71,46.17,0.9081,3.441,139.0,139.0,52.08810829,24.1349156,0.068632945,0.735085403,4.0,4.0,13441,17.5034,10856,537,20.216,84,1.4175,0.0254,0.2442,0.1443,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s20,20,88.64776912,53.68979412,0.887433088,4.209811765,89.1085,45.56,0.900705,4.14335,68.0,68.0,57.41509769,22.68272446,0.060762446,1.17015939,40.0,40.0,10355,23.3158,8484,451,18.8115,44,1.3714,0.0238,0.1854,0.06772,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s21,21,98.74579216,48.32321569,0.885391765,3.634823529,104.04,40.666,0.88935,3.4926,51.0,51.0,55.64809871,23.6505198,0.04807437,1.036181544,42.0,42.0,14898,15.596,11989,660,18.1652,73,1.4489,0.0295,0.3427,0.02571,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s22,22,95.14084571,41.76528571,0.888275143,2.664797143,92.49,38.166,0.89582,2.5819,35.0,35.0,58.69297736,10.06394173,0.045178142,0.431103833,44.0,44.0,15537,14.8723,12660,677,18.7001,88,1.4635,0.0328,0.3825,0.01824,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s23,23,116.6639667,39.31306667,0.914921333,2.421333333,122.01,37.869,0.91629,2.4222,15.0,15.0,61.46598449,7.693426072,0.0425977,0.217896115,46.0,46.0,17244,13.2021,14083,748,18.8275,97,1.4905,0.0276,0.4108,0.02971,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s24,24,78.99394259,44.71574074,0.909364444,2.472462963,73.6275,40.22,0.924755,2.43055,54.0,54.0,62.46869017,15.7783786,0.067270884,0.289064519,48.0,48.0,17358,13.1023,14319,795,18.0113,86,1.491,0.0303,0.5678,0.03341,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s25,25,81.56477692,45.17826923,0.908243077,2.392380769,83.4825,40.197,0.919935,2.3684,26.0,26.0,51.61423653,15.68390717,0.050516191,0.183770792,50.0,50.0,17736,12.7804,14628,772,18.9482,118,1.4964,0.0346,0.4546,0.05634,262144,8,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t8_s26,26,73.768224,44.42924,0.88533,2.470076,91.848,38.993,0.9121,2.4277,25.0,25.0,62.73542633,13.68928102,0.123962918,0.271064331,52.0,52.0,17896,12.6482,14722,743,19.8143,109,1.4966,0.0315,0.4896,0.03465,262144,8,5
