image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,fibercount,fibercount,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth,z_depth,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,timepoint,position
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t12_s24,24,97.79743544,58.42127964,0.912561307,5.472451976,105.95,49.787,0.92829,5.2823,329.0,329.0,56.58045375,28.1483518,0.060718072,1.005872583,48.0,48.0,13074,18.0509,10721,375,28.5893,78,1.4078,0.0276,0.1839,0.0929,262144,12,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t12_s25,25,97.59457534,62.47584665,0.902951118,5.442138978,107.02,52.933,0.92358,5.2797,313.0,313.0,58.40809904,32.80866216,0.071533821,1.038838764,50.0,50.0,13403,17.5587,10995,353,31.1473,105,1.4132,0.023,0.1841,0.08458,262144,12,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t12_s26,26,96.54706889,63.1866127,0.906941651,5.4382,106.26,49.795,0.92274,5.3828,315.0,315.0,56.45192208,37.964487,0.066265453,0.947982287,52.0,52.0,12855,18.3925,10605,370,28.6622,83,1.4093,0.0228,0.1796,0.08655,262144,12,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t12_s27,27,101.5581974,64.36074662,0.913203041,5.471852703,109.645,52.776,0.933305,5.35575,296.0,296.0,56.38075427,37.61680343,0.061372863,1.016864541,54.0,54.0,14037,16.6753,11587,402,28.8234,95,1.4273,0.0275,0.2232,0.1125,262144,12,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t12_s28,28,102.8479441,61.63813354,0.914234193,5.448137578,112.57,50.199,0.93224,5.3199,322.0,322.0,55.30798799,33.51497586,0.065404378,0.992141783,56.0,56.0,14586,15.9724,11972,425,28.1694,105,1.4426,0.0264,0.3172,0.1119,262144,12,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t12_s3,3,102.06781,55.74695177,0.908255659,5.515528296,114.54,47.826,0.92166,5.4003,311.0,311.0,55.50547687,27.16803757,0.061515054,0.999122812,6.0,6.0,12679,18.6755,10303,391,26.3504,77,1.4086,0.0269,0.1681,0.1134,262144,12,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t12_s4,4,104.8655584,59.74097288,0.906938339,5.618979661,112.62,51.574,0.92462,5.4849,295.0,295.0,53.2221658,30.54081984,0.066445835,1.065506169,8.0,8.0,11993,19.8582,9743,378,25.7751,73,1.3861,0.0268,0.2019,0.1003,262144,12,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t12_s5,5,103.9597807,57.25449502,0.906215183,5.558659801,109.15,49.749,0.91775,5.442,301.0,301.0,53.65670304,25.74437739,0.055470824,1.014748729,10.0,10.0,11861,20.1014,9794,358,27.3575,66,1.3874,0.0317,0.2181,0.1067,262144,12,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t12_s6,6,103.8909669,55.36573313,0.903844571,5.520667178,112.21,47.4975,0.92209,5.49795,326.0,326.0,52.00121879,24.17482896,0.070530699,0.946356684,12.0,12.0,12266,19.3717,10042,359,27.9721,79,1.3964,0.0281,0.2284,0.1005,262144,12,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t12_s7,7,95.61599929,55.23511385,0.908578062,5.806450154,104.59,47.226,0.92479,5.6393,325.0,325.0,56.07788668,26.44091721,0.060376609,1.106929809,14.0,14.0,13259,17.7711,10801,397,27.2065,88,1.4143,0.0288,0.2602,0.08901,262144,12,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t12_s8,8,100.3403587,56.7231372,0.907367043,5.694403963,106.225,48.15,0.923765,5.6168,328.0,328.0,54.60460965,26.68897853,0.067330404,0.985220943,16.0,16.0,12930,18.2742,10648,420,25.3524,74,1.4116,0.0263,0.2931,0.07039,262144,12,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t12_s9,9,98.05332395,58.67396117,0.906183625,5.805908091,106.34,50.402,0.92346,5.6088,309.0,309.0,56.07691176,28.97748761,0.071567308,1.163644679,18.0,18.0,12741,18.5749,10360,399,25.9649,72,1.4028,0.0229,0.3044,0.09519,262144,12,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s1,1,98.67234854,57.09505502,0.911004013,5.670672816,106.86,47.984,0.92855,5.5368,309.0,309.0,55.23405796,26.76537631,0.063968654,1.106689445,2.0,2.0,11949,19.9387,9667,356,27.1545,84,1.3833,0.0263,0.1317,0.07645,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s10,10,99.87059667,59.70802333,0.902820567,5.725663,108.125,49.698,0.920405,5.54375,300.0,300.0,54.68130405,28.46054446,0.0664274,1.159768243,20.0,20.0,13486,17.4383,10979,423,25.9551,96,1.421,0.0278,0.3154,0.09211,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s11,11,101.4411148,57.32445152,0.909642636,5.64645303,109.815,48.042,0.92321,5.44285,330.0,330.0,54.35573162,27.44494282,0.073647927,1.17157702,22.0,22.0,14032,16.6819,11523,420,27.4357,105,1.4324,0.0303,0.344,0.09302,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s12,12,98.50252746,62.30044746,0.911575593,5.63030339,106.19,51.626,0.92724,5.5413,295.0,295.0,55.88466194,35.02348354,0.056328848,1.151362609,24.0,24.0,13809,16.9836,11343,431,26.3179,100,1.4244,0.0304,0.3759,0.07764,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s13,13,100.3409559,56.03221714,0.906376657,5.705552286,107.35,47.2545,0.92096,5.58865,350.0,350.0,54.86273631,27.38658738,0.064670457,1.113978496,26.0,26.0,13532,17.3722,11165,441,25.3175,106,1.4241,0.0228,0.3827,0.1187,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s14,14,105.6718237,57.77776048,0.90820488,5.812326647,114.735,47.121,0.92654,5.65675,334.0,334.0,54.75534607,28.51351894,0.069567038,1.249642266,28.0,28.0,13935,16.812,11477,420,27.3262,100,1.4296,0.0268,0.3786,0.1,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s15,15,103.784283,60.2805719,0.907104542,5.716605229,111.325,49.523,0.926465,5.5959,306.0,306.0,53.48706385,30.39191138,0.07171343,1.152070402,30.0,30.0,14341,16.2794,11654,401,29.0623,106,1.4347,0.0263,0.3831,0.09994,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s16,16,95.47548688,60.1727963,0.905522531,5.573731481,107.27,49.4445,0.920155,5.45475,324.0,324.0,58.39510578,30.75995465,0.067049343,0.925331178,32.0,32.0,14248,16.3987,11772,481,24.474,97,1.4339,0.0283,0.3903,0.1021,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s17,17,99.03913688,57.81127003,0.907751958,5.634783383,111.8,48.417,0.9262,5.5969,337.0,337.0,57.98667755,29.21140004,0.068529287,1.055312332,34.0,34.0,14467,16.1202,11917,452,26.365,109,1.4389,0.0268,0.3826,0.09803,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s18,18,106.5800789,59.52178235,0.908162206,5.548030294,118.875,50.156,0.929135,5.3924,340.0,340.0,55.37831142,32.21151777,0.069565199,1.022477612,36.0,36.0,14224,16.4298,11747,434,27.0668,107,1.438,0.0291,0.3738,0.1174,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s19,19,102.4692122,59.91988415,0.908862774,5.465118293,113.82,47.414,0.925715,5.29435,328.0,328.0,56.58949979,32.3428962,0.067123447,1.030852761,38.0,38.0,14041,16.67,11645,447,26.0515,97,1.4317,0.0288,0.3418,0.1413,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s2,2,96.44344684,56.50511296,0.914190033,5.587546179,103.74,46.765,0.93663,5.4234,301.0,301.0,55.5668296,29.65608673,0.066387428,1.067175937,4.0,4.0,12515,18.9465,10134,371,27.3154,82,1.397,0.0256,0.1421,0.06534,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s20,20,104.779314,57.45037318,0.916448601,5.562803207,117.94,48.945,0.9282,5.3744,343.0,343.0,55.28881584,27.88371949,0.051631485,1.093821909,40.0,40.0,13855,16.9206,11403,417,27.3453,97,1.4275,0.0272,0.2971,0.1108,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s21,21,94.3704766,60.28163551,0.906289315,5.523543302,105.95,50.741,0.92129,5.331,321.0,321.0,57.44410273,30.59041544,0.062872223,1.049618085,42.0,42.0,13911,16.8444,11405,408,27.9534,110,1.4299,0.0254,0.2656,0.1172,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s22,22,91.26237554,60.49154459,0.90836449,5.464063376,97.8725,49.78,0.92351,5.3982,314.0,314.0,59.91150695,33.8819729,0.064164544,1.001735126,44.0,44.0,13819,16.9699,11414,418,27.3062,89,1.4231,0.0237,0.2428,0.08071,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s23,23,93.6219118,58.44902951,0.912078262,5.509732459,99.866,48.373,0.92713,5.4407,305.0,305.0,58.21174919,29.17737244,0.059430115,1.060425209,46.0,46.0,12544,18.898,10340,320,32.3125,79,1.3975,0.0259,0.2051,0.07584,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s24,24,98.8203957,61.9562649,0.905424603,5.519551325,109.49,51.4205,0.92649,5.3787,302.0,302.0,57.94429269,34.4564208,0.081338117,0.979906485,48.0,48.0,13032,18.1155,10655,370,28.7973,86,1.4098,0.022,0.1857,0.1029,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s25,25,94.11599781,61.42387742,0.911204581,5.328263871,100.48,51.836,0.92967,5.18995,310.0,310.0,58.22335425,32.37539975,0.068304075,0.917689613,50.0,50.0,13684,17.157,11175,364,30.7005,113,1.4216,0.0217,0.1846,0.07327,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s26,26,99.44949367,61.85153035,0.914239105,5.542526198,107.02,50.127,0.93016,5.4423,313.0,313.0,57.82383576,34.88778291,0.062254365,1.038242327,52.0,52.0,13372,17.604,11008,333,33.0571,112,1.4177,0.0284,0.1801,0.08485,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s27,27,99.46661706,62.00958147,0.91465377,5.517774441,107.7,52.884,0.93466,5.3542,313.0,313.0,55.63514408,32.6743971,0.069486418,1.118283267,54.0,54.0,13647,17.209,11319,347,32.6196,116,1.4195,0.0279,0.217,0.1141,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s28,28,101.3079685,63.62475082,0.915822459,5.56124623,113.53,53.425,0.93125,5.4761,305.0,305.0,55.85659251,32.41054456,0.060621054,1.045281019,56.0,56.0,14585,15.9736,12001,394,30.4594,103,1.4396,0.0268,0.3102,0.1214,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s3,3,99.48508135,56.13544695,0.906459035,5.501166238,108.03,47.872,0.92309,5.3737,311.0,311.0,56.45447768,25.10371442,0.071261164,0.994237439,6.0,6.0,13036,18.1093,10679,386,27.6658,97,1.4096,0.025,0.1686,0.09022,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s4,4,99.53636199,56.79038411,0.897809305,5.474149669,113.96,49.057,0.916365,5.3498,302.0,302.0,57.38904776,25.57089208,0.071710351,0.994789271,8.0,8.0,12470,19.022,10022,371,27.0135,67,1.3988,0.0282,0.1995,0.09577,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s5,5,97.11061567,54.54409404,0.910880376,5.599052351,104.04,48.062,0.92601,5.5181,319.0,319.0,53.42325109,24.35696277,0.065766087,1.040643078,10.0,10.0,12160,19.558,9958,383,26.0,71,1.3924,0.0266,0.2186,0.1064,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s6,6,100.2566681,56.39169206,0.904669683,5.592669841,112.38,47.784,0.92614,5.4986,315.0,315.0,55.45905836,26.48188655,0.071821308,0.989295041,12.0,12.0,11728,20.3521,9640,336,28.6905,69,1.3836,0.0253,0.227,0.108,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s7,7,98.86462185,59.38620455,0.903940032,5.61798474,105.565,51.222,0.92229,5.5048,308.0,308.0,54.57469873,29.59748816,0.070644427,1.032666263,14.0,14.0,12879,18.3544,10445,372,28.078,72,1.4053,0.027,0.252,0.08959,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s8,8,99.43307566,58.96383882,0.905004868,5.715990461,105.525,50.922,0.923055,5.5433,304.0,304.0,56.29419048,27.24558022,0.07276196,1.07925516,16.0,16.0,13369,17.6084,10959,407,26.9263,95,1.4192,0.0239,0.2917,0.07614,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t13_s9,9,98.43866788,58.23446061,0.904677242,5.715704848,109.4,49.2665,0.92065,5.48325,330.0,330.0,56.42759367,27.48068701,0.070779233,1.143700056,18.0,18.0,12745,18.5685,10440,429,24.3357,79,1.4046,0.0277,0.3053,0.08301,262144,13,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s1,1,90.80924173,56.77101384,0.90653218,5.687726644,97.431,48.453,0.92018,5.5885,289.0,289.0,55.97334005,26.5411315,0.065495361,1.051983629,2.0,2.0,11971,19.8983,9744,350,27.84,80,1.3861,0.0245,0.1266,0.06014,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s10,10,96.47170901,56.20407808,0.907907988,5.754022823,107.02,47.971,0.92584,5.647,333.0,333.0,55.58574179,26.87506402,0.068305257,1.128324027,20.0,20.0,13035,18.1109,10616,427,24.8618,79,1.4135,0.0251,0.3131,0.0963,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s11,11,96.85610488,58.64134756,0.908037165,5.653868598,103.94,48.8155,0.92472,5.49015,328.0,328.0,55.29619367,30.89668239,0.063560626,1.143444871,22.0,22.0,13988,16.7407,11426,402,28.4229,101,1.4314,0.0253,0.3341,0.08244,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s12,12,100.1407398,58.07903395,0.911986512,5.671581173,106.36,48.4665,0.93303,5.5449,324.0,324.0,54.51566957,27.93684286,0.065459907,1.147863467,24.0,24.0,13853,16.9233,11344,457,24.8228,108,1.425,0.0301,0.3667,0.07281,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s13,13,96.62465317,56.89707251,0.902306224,5.820229003,106.23,50.261,0.91744,5.6358,331.0,331.0,56.35828683,25.84723182,0.074728012,1.201138749,26.0,26.0,13469,17.4628,11100,438,25.3425,77,1.422,0.0245,0.3847,0.1056,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s14,14,101.5583203,57.16296418,0.904789881,5.784404776,112.62,48.139,0.92426,5.6769,335.0,335.0,54.11781508,28.57532055,0.074925833,1.164519837,28.0,28.0,13664,17.1851,11282,462,24.4199,94,1.4264,0.0267,0.3769,0.1166,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s15,15,96.80491487,60.63495253,0.905093956,5.720029114,106.55,51.029,0.926045,5.633,316.0,316.0,54.83833874,28.58932894,0.074310482,1.101716861,30.0,30.0,13844,16.9356,11251,431,26.1044,95,1.4275,0.0275,0.3789,0.1149,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s16,16,103.5466399,62.36074675,0.901090227,5.597278571,116.655,53.585,0.91807,5.4546,308.0,308.0,55.79949462,31.06360148,0.070374891,0.975526213,32.0,32.0,14504,16.074,11776,472,24.9492,109,1.439,0.0256,0.3867,0.09607,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s17,17,96.04681893,61.20179495,0.904167382,5.56946877,106.42,50.288,0.92149,5.4969,317.0,317.0,57.630272,32.61315878,0.072000254,0.968389003,34.0,34.0,14318,16.3088,11752,449,26.1737,107,1.4346,0.0228,0.384,0.1122,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s18,18,105.625934,58.01985795,0.91068892,5.594155398,118.445,47.794,0.925825,5.47665,352.0,352.0,55.3987508,27.09304226,0.062016012,1.100885606,36.0,36.0,14369,16.2438,11839,435,27.2161,102,1.4397,0.0275,0.3789,0.108,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s19,19,106.2342683,63.37579817,0.908008043,5.508830887,122.3,49.872,0.92674,5.3209,327.0,327.0,56.43477539,35.78697432,0.071233806,1.075122762,38.0,38.0,13928,16.8214,11447,410,27.9195,94,1.4271,0.0268,0.3484,0.1387,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s2,2,98.55596003,55.14270323,0.908406742,5.622174194,104.04,45.417,0.92422,5.42935,310.0,310.0,53.86905628,27.33760199,0.069951433,1.083197511,4.0,4.0,11874,20.0772,9648,386,24.9948,70,1.3832,0.0256,0.1358,0.04971,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s20,20,98.82015238,59.82736747,0.906207169,5.395294277,108.915,51.021,0.92669,5.2324,332.0,332.0,57.22964822,30.10067422,0.070650654,1.046745555,40.0,40.0,13852,16.9247,11422,412,27.7233,100,1.4285,0.0232,0.3056,0.1046,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s21,21,95.78399155,60.06063393,0.90340381,5.471624107,104.39,50.8565,0.922,5.3552,336.0,336.0,59.19274909,27.62770535,0.069758548,1.069055758,42.0,42.0,14138,16.5419,11601,389,29.8226,106,1.4311,0.0255,0.274,0.1218,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s22,22,94.93021461,59.09432602,0.915899404,5.468854545,100.71,50.178,0.932,5.26,319.0,319.0,56.7872991,31.91481112,0.060248448,1.122471503,44.0,44.0,13561,17.3308,11276,395,28.5468,95,1.4194,0.0272,0.2469,0.1014,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s23,23,97.26904896,59.30707818,0.911065505,5.452665798,101.69,50.675,0.92838,5.369,307.0,307.0,57.98643498,28.13769747,0.064884025,1.019705033,46.0,46.0,13237,17.804,10924,341,32.0352,84,1.4131,0.0269,0.2079,0.08413,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s24,24,97.31439327,60.17469579,0.911773398,5.545113269,105.64,49.278,0.93079,5.3544,309.0,309.0,58.24707948,32.5500607,0.067737061,1.055049586,48.0,48.0,13162,17.9168,10754,346,31.0809,85,1.412,0.0267,0.1834,0.1012,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s25,25,99.79876194,62.44384839,0.912454871,5.359804516,108.43,51.8285,0.93121,5.21235,310.0,310.0,56.73974851,34.08510602,0.060407294,0.98763512,50.0,50.0,13549,17.3479,11098,366,30.3224,94,1.4195,0.0208,0.1817,0.08827,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s26,26,94.77259105,62.13064189,0.907636858,5.377532432,102.77,50.158,0.92837,5.2321,296.0,296.0,58.32234911,37.77227572,0.070705593,1.007380743,52.0,52.0,12759,18.5459,10490,362,28.9779,85,1.4048,0.0224,0.1764,0.085,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s27,27,104.3628949,62.31332588,0.91230639,5.531385304,112.99,51.129,0.93039,5.3913,313.0,313.0,55.6490665,34.24036691,0.061497139,1.047037302,54.0,54.0,13488,17.4354,11180,366,30.5464,101,1.4194,0.0231,0.2027,0.1155,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s28,28,101.4702783,63.11522327,0.913486855,5.452799057,108.985,48.686,0.92736,5.281,318.0,318.0,56.11664744,34.96743891,0.060071064,1.044310219,56.0,56.0,14490,16.0914,11990,386,31.0622,104,1.4378,0.0294,0.2887,0.1133,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s3,3,95.63798167,56.74339228,0.907952508,5.568778778,100.95,48.979,0.92351,5.4659,311.0,311.0,55.21236606,26.02630934,0.068804481,0.968808962,6.0,6.0,12466,19.0288,10210,403,25.335,68,1.3979,0.0265,0.1606,0.09354,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s4,4,100.4237767,55.49119672,0.907174623,5.519631803,110.85,48.54,0.92586,5.3742,305.0,305.0,55.51096787,22.66853721,0.0745872,1.056593087,8.0,8.0,12464,19.0322,10005,385,25.987,69,1.401,0.0262,0.1923,0.1109,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s5,5,103.20289,56.00459807,0.910207203,5.520639871,111.04,46.757,0.92737,5.4227,311.0,311.0,52.62854432,26.36865425,0.077210101,0.989040886,10.0,10.0,12204,19.4802,9897,395,25.0557,64,1.3922,0.0258,0.2144,0.1141,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s6,6,102.1396323,56.02436778,0.910516201,5.579605167,112.62,48.963,0.92508,5.4819,329.0,329.0,53.46707216,27.49828426,0.064595801,1.05330856,12.0,12.0,11930,19.9736,9841,384,25.6276,71,1.3878,0.0231,0.2262,0.07062,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s7,7,101.4783235,56.70511599,0.897613542,5.729605329,108.82,47.454,0.91998,5.6552,319.0,319.0,55.02806338,29.47330646,0.084522879,1.018674459,14.0,14.0,12321,19.2763,10094,365,27.6548,67,1.3954,0.0275,0.2452,0.09727,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s8,8,95.49180781,58.60688742,0.905994007,5.629672185,106.265,51.1895,0.922145,5.475,302.0,302.0,57.88334758,26.30415201,0.064618205,1.028514264,16.0,16.0,13265,17.7622,10919,390,27.9974,90,1.4173,0.0245,0.2828,0.07288,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t14_s9,9,95.56287139,57.07358514,0.905155201,5.684962848,103.47,51.798,0.92572,5.5464,323.0,323.0,55.04715589,24.57267837,0.07767742,1.087737743,18.0,18.0,13306,17.7013,10939,438,24.9749,75,1.4162,0.0282,0.3028,0.08838,262144,14,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t15_s1,1,97.72273517,57.35229655,0.905216345,5.642734483,105.27,47.1765,0.92579,5.4013,290.0,290.0,56.50897067,27.44302287,0.075538778,1.073063023,2.0,2.0,12144,19.5864,9820,342,28.7135,80,1.3886,0.0273,0.1176,0.08495,262144,15,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t15_s10,10,100.0999823,59.65313826,0.905767363,5.675319614,108.85,49.836,0.92464,5.4641,311.0,311.0,54.56134274,30.97741483,0.071492035,1.117014405,20.0,20.0,13170,17.9047,10836,425,25.4965,86,1.4168,0.0248,0.3112,0.1,262144,15,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t15_s11,11,97.53252692,61.00884295,0.905582404,5.669382372,108.635,50.8295,0.929595,5.519,312.0,312.0,54.81782238,29.92637209,0.078351372,1.119341377,22.0,22.0,13288,17.7279,10821,415,26.0747,77,1.4196,0.0212,0.3368,0.08232,262144,15,0
